Season,TeamID,odds,pct,act_pct
2022,1439,15000,0.006622516556291391,0.0048620529251848085
2022,1425,20000,0.004975124378109453,0.0036525870233975427
2022,1266,20000,0.004975124378109453,0.0036525870233975427
2022,1362,20000,0.004975124378109453,0.0036525870233975427
2022,1361,20000,0.004975124378109453,0.0036525870233975427
2022,1231,25000,0.00398406374501992,0.0029249800466251237
2022,1161,25000,0.00398406374501992,0.0029249800466251237
2022,1129,25000,0.00398406374501992,0.0029249800466251237
2022,1172,25000,0.00398406374501992,0.0029249800466251237
2022,1371,25000,0.00398406374501992,0.0029249800466251237
2022,1461,50000,0.001996007984031936,0.0014654091650756606
2022,1355,50000,0.001996007984031936,0.0014654091650756606
2022,1436,50000,0.001996007984031936,0.0014654091650756606
2022,1353,50000,0.001996007984031936,0.0014654091650756606
